"","LSOA11CD","LSOA11NM","MEAN"
"2858","E01001446","Enfield 001B",36.6415512465374
"2859","E01003907","Richmond upon Thames 010C",36.6390946502058
"2860","E01003550","Newham 001D",36.6351706036745
"2861","E01001002","Croydon 009F",36.6328052190121
"2862","E01000979","Croydon 022E",36.6296023564065
"2863","E01000974","Camden 013E",36.6281714785652
"2864","E01003197","Lewisham 029E",36.6190250828206
"2865","E01001816","Hackney 020D",36.6144756277696
"2866","E01001528","Enfield 032B",36.6133333333333
"2867","E01002409","Hillingdon 019B",36.603781512605
"2868","E01002846","Kensington and Chelsea 017A",36.6015549076774
"2869","E01001892","Hammersmith and Fulham 016D",36.5950069348128
"2870","E01001886","Hammersmith and Fulham 016A",36.5912408759124
"2871","E01001923","Hammersmith and Fulham 020D",36.5834076717217
"2872","E01002000","Haringey 031A",36.581663630844
"2873","E01003645","Redbridge 017D",36.5742767787334
"2874","E01000744","Bromley 009B",36.5714964370546
"2875","E01001685","Greenwich 017D",36.5620022753129
"2876","E01000964","Camden 016B",36.5618431689572
"2877","E01000046","Barking and Dagenham 017D",36.5593869731801
"2878","E01000533","Brent 031E",36.5573593073593
"2879","E01004218","Tower Hamlets 030D",36.5565642458101
"2880","E01003081","Lambeth 028C",36.5479386385427
"2881","E01004402","Waltham Forest 009D",36.5458860759494
"2882","E01002762","Islington 011C",36.5359116022099
"2883","E01003239","Lewisham 037D",36.5349586016559
"2884","E01001665","Greenwich 037C",36.5315315315315
"2885","E01001888","Hammersmith and Fulham 018A",36.5306748466258
"2886","E01003433","Merton 019E",36.5294974508376
"2887","E01003496","Newham 027A",36.5290356952584
"2888","E01004403","Waltham Forest 009E",36.5270758122744
"2889","E01000059","Barking and Dagenham 013C",36.5267175572519
"2890","E01001444","Enfield 001A",36.5216518497276
"2891","E01001894","Hammersmith and Fulham 013B",36.5188802083333
"2892","E01001768","Hackney 006D",36.5163776493256
"2893","E01003038","Lambeth 013B",36.5145482388974
"2894","E01004443","Waltham Forest 016E",36.5105058365759
"2895","E01002618","Hounslow 011A",36.5068493150685
"2896","E01001007","Croydon 016B",36.5016545334216
"2897","E01003028","Lambeth 019C",36.4985507246377
"2898","E01000549","Brent 028E",36.4977698483497
"2899","E01004461","Waltham Forest 014E",36.4936479128857
"2900","E01003308","Lewisham 024B",36.489375
"2901","E01000636","Brent 020E",36.485727655592
"2902","E01004182","Sutton 019E",36.4833898305085
"2903","E01000055","Barking and Dagenham 018B",36.4818368745716
"2904","E01004456","Waltham Forest 006E",36.4813627254509
"2905","E01000742","Bromley 005C",36.4804951237809
"2906","E01004529","Wandsworth 035E",36.478013029316
"2907","E01003506","Newham 034D",36.4761904761905
"2908","E01000978","Croydon 022D",36.4738186462324
"2909","E01004647","Westminster 001A",36.4700767263427
"2910","E01002601","Hounslow 027B",36.4610947314447
"2911","E01004440","Waltham Forest 024D",36.4587888982338
"2912","E01004177","Sutton 020C",36.4575221238938
"2913","E01003313","Lewisham 027E",36.455788124733
"2914","E01003948","Southwark 033D",36.454070201643
"2915","E01003753","Redbridge 020B",36.4539627039627
"2916","E01003518","Newham 032D",36.4515590200445
"2917","E01000610","Brent 019A",36.45148995149
"2918","E01003069","Lambeth 033D",36.4424369747899
"2919","E01002392","Hillingdon 020A",36.4423863881111
"2920","E01001951","Hammersmith and Fulham 021E",36.4411196911197
"2921","E01001553","Enfield 037B",36.4370139968896
"2922","E01002544","Hillingdon 023B",36.4349732099367
"2923","E01002061","Haringey 036A",36.4349667271627
"2924","E01004126","Sutton 002C",36.4310480693459
"2925","E01001143","Croydon 008B",36.4274120829576
"2926","E01000800","Bromley 009E",36.4193687851275
"2927","E01001409","Enfield 005B",36.4178552562071
"2928","E01001900","Hammersmith and Fulham 013E",36.4146159582401
"2929","E01001151","Croydon 005C",36.4137931034483
"2930","E01004688","Westminster 019B",36.4089635854342
"2931","E01003133","Lambeth 027C",36.4077952297848
"2932","E01000154","Barnet 026E",36.4025583145222
"2933","E01003345","Lewisham 010E",36.3992273019961
"2934","E01000546","Brent 028B",36.3953732912723
"2935","E01004418","Waltham Forest 008D",36.3889807162534
"2936","E01002559","Hounslow 023C",36.388531280239
"2937","E01001686","Greenwich 020E",36.3854651162791
"2938","E01000872","Camden 005B",36.3824884792627
"2939","E01033085","Haringey 020E",36.3776630083925
"2940","E01001578","Greenwich 003D",36.3772543246227
"2941","E01004590","Wandsworth 005B",36.3676880222841
"2942","E01001929","Hammersmith and Fulham 009D",36.3527357392317
"2943","E01004455","Waltham Forest 006D",36.3523789294817
"2944","E01001140","Croydon 007C",36.3520768578695
"2945","E01004476","Wandsworth 021C",36.3508316008316
"2946","E01002447","Hillingdon 031C",36.3500160582379
"2947","E01003316","Lewisham 024E",36.3496214728149
"2948","E01002738","Islington 009A",36.34921875
"2949","E01000595","Brent 027A",36.3482849604222
"2950","E01000102","Barking and Dagenham 007G",36.3405172413793
"2951","E01001883","Hammersmith and Fulham 017D",36.3395661929693
"2952","E01003485","Newham 035C",36.3390275952694
"2953","E01001913","Hammersmith and Fulham 014C",36.3385321100917
"2954","E01004051","Southwark 027E",36.3379446640316
"2955","E01002443","Hillingdon 032A",36.3364102956948
"2956","E01001355","Ealing 033B",36.336093857833
"2957","E01001954","Hammersmith and Fulham 003A",36.3279069767442
"2958","E01000582","Brent 032C",36.3276748971193
"2959","E01002532","Hillingdon 028E",36.3236437383809
"2960","E01000743","Bromley 009A",36.3213598460552
"2961","E01000888","Camden 006C",36.3199152542373
"2962","E01001396","Enfield 036D",36.3194254445964
"2963","E01004491","Wandsworth 031B",36.3171728971963
"2964","E01003266","Lewisham 031C",36.3168028004667
"2965","E01002560","Hounslow 023D",36.3150204558738
"2966","E01002372","Havering 027C",36.3139217470428
"2967","E01001191","Croydon 008D",36.3132832080201
"2968","E01004720","Westminster 004C",36.3110735418428
"2969","E01001187","Croydon 017E",36.3100917431193
"2970","E01003321","Lewisham 020C",36.3091463414634
"2971","E01001003","Croydon 010C",36.3088512241055
"2972","E01000019","Barking and Dagenham 023A",36.3081587651599
"2973","E01003051","Lambeth 018C",36.308077994429
"2974","E01033744","Greenwich 007G",36.3079448456993
"2975","E01001258","Ealing 010B",36.3032069970846
"2976","E01002307","Havering 003E",36.2968620974401
"2977","E01000903","Camden 006E",36.2938894277401
"2978","E01000781","Bromley 001C",36.2859628770302
"2979","E01004055","Southwark 001E",36.2759689922481
"2980","E01004368","Waltham Forest 019E",36.2747021723896
"2981","E01002632","Hounslow 010C",36.2736182956711
"2982","E01002036","Haringey 002A",36.271662763466
"2983","E01033457","Brent 017G",36.2689891490577
"2984","E01001573","Greenwich 008C",36.2683982683983
"2985","E01000137","Barnet 041A",36.2645631067961
"2986","E01004467","Waltham Forest 015D",36.2638958437656
"2987","E01032780","Tower Hamlets 028I",36.2636208853575
"2988","E01033099","Wandsworth 004E",36.2552783109405
"2989","E01001794","Hackney 011C",36.2542768273717
"2990","E01033146","Enfield 025F",36.2524682651622
"2991","E01000556","Brent 015D",36.2510288065844
"2992","E01001603","Greenwich 031D",36.2458313482611
"2993","E01001326","Ealing 008C",36.2337008302709
"2994","E01002901","Kensington and Chelsea 018C",36.2326367547634
"2995","E01003413","Merton 017A",36.228875582169
"2996","E01003019","Lambeth 015A",36.228
"2997","E01002096","Haringey 005C",36.2229472539424
"2998","E01004437","Waltham Forest 021C",36.222077073808
"2999","E01000975","Croydon 022A",36.2176943699732
"3000","E01003653","Redbridge 015D",36.2163225172075
"3001","E01003939","Southwark 002E",36.2131147540984
"3002","E01001037","Croydon 029B",36.2095238095238
"3003","E01000015","Barking and Dagenham 009A",36.2082142857143
"3004","E01003190","Lewisham 034B",36.207839562443
"3005","E01004453","Waltham Forest 006B",36.2071641791045
"3006","E01004141","Sutton 012C",36.2044728434505
"3007","E01004532","Wandsworth 032A",36.2044444444444
"3008","E01000982","Croydon 017C",36.1982378854626
"3009","E01003278","Lewisham 011C",36.1974306964165
"3010","E01004733","Westminster 020C",36.1968003506465
"3011","E01000844","Camden 011B",36.1959930313589
"3012","E01002369","Havering 028B",36.194554146747
"3013","E01004442","Waltham Forest 021E",36.1926845199216
"3014","E01003083","Lambeth 030A",36.1923076923077
"3015","E01001048","Croydon 020C",36.1913929784824
"3016","E01004514","Wandsworth 012C",36.1873479318735
"3017","E01000805","Bromley 004E",36.1870229007634
"3018","E01033485","Brent 031H",36.1829356471439
"3019","E01001340","Ealing 029G",36.179229480737
"3020","E01002591","Hounslow 024A",36.1752608962554
"3021","E01002490","Hillingdon 030D",36.1737841043891
"3022","E01000858","Camden 018B",36.1737540009145
"3023","E01001899","Hammersmith and Fulham 013D",36.1691818903892
"3024","E01000874","Camden 005D",36.1680280046674
"3025","E01000018","Barking and Dagenham 009D",36.1648477886272
"3026","E01001976","Haringey 011A",36.1646825396825
"3027","E01000211","Barnet 035C",36.1621915820029
"3028","E01000064","Barking and Dagenham 006E",36.1552467656924
"3029","E01002047","Haringey 027C",36.1544477028348
"3030","E01004277","Tower Hamlets 033A",36.1510128913444
"3031","E01001515","Enfield 015E",36.1505376344086
"3032","E01001529","Enfield 032C",36.1426003594967
"3033","E01000789","Bromley 032B",36.139649122807
"3034","E01002529","Hillingdon 029C",36.1383352872216
"3035","E01003397","Merton 007D",36.1353677621283
"3036","E01000644","Brent 022E",36.1345514950166
"3037","E01002326","Havering 005D",36.1325606664252
"3038","E01002708","Islington 015A",36.1273866348449
"3039","E01004474","Wandsworth 021B",36.1258503401361
"3040","E01001841","Hackney 022C",36.1230769230769
"3041","E01004528","Wandsworth 035D",36.1222972972973
"3042","E01004089","Sutton 019D",36.1221238938053
"3043","E01003293","Lewisham 017B",36.121320249777
"3044","E01002060","Haringey 028D",36.1207307386815
"3045","E01004081","Sutton 011F",36.1165893271462
"3046","E01001767","Hackney 010D",36.1123919308357
"3047","E01001750","Hackney 021C",36.1116405718176
"3048","E01003351","Lewisham 026C",36.108779679735
"3049","E01001974","Haringey 001C",36.1056497175141
"3050","E01003030","Lambeth 019D",36.1035108958838
"3051","E01033579","Newham 013F",36.1005207154177
"3052","E01004409","Waltham Forest 016C",36.0999363462763
"3053","E01001165","Croydon 024C",36.0941176470588
"3054","E01002083","Haringey 019A",36.092180546726
"3055","E01000621","Brent 020C",36.086230876217
"3056","E01003327","Lewisham 035B",36.0861733203505
"3057","E01003191","Lewisham 034C",36.0861632032438
"3058","E01004531","Wandsworth 033A",36.0816568047337
"3059","E01000861","Camden 019B",36.0789707187223
"3060","E01003027","Lambeth 019B",36.075487012987
"3061","E01004397","Waltham Forest 017C",36.0727272727273
"3062","E01001910","Hammersmith and Fulham 014B",36.0587515299878
"3063","E01002878","Kensington and Chelsea 003C",36.0565253532835
"3064","E01000642","Brent 022D",36.0497481108312
"3065","E01000783","Bromley 001E",36.0359598096245
"3066","E01032580","Barking and Dagenham 023F",36.0355212355212
"3067","E01001848","Hackney 018C",36.03300330033
"3068","E01001008","Croydon 019B",36.0311986863711
"3069","E01000312","Barnet 036E",36.0299319727891
"3070","E01000510","Brent 014C",36.0273284997211
"3071","E01001694","Greenwich 001D",36.0206051121544
"3072","E01003140","Lambeth 035B",36.0196629213483
"3073","E01002215","Harrow 031B",36.0194346289753
"3074","E01001169","Croydon 028B",36.0183807439825
"3075","E01000798","Bromley 009D",36.0173192771084
"3076","E01032564","Lewisham 037E",36.0156657963446
"3077","E01002756","Islington 001B",36.0148083623693
"3078","E01001448","Enfield 003D",36.0114869176771
"3079","E01004649","Westminster 001B",36.0113695090439
"3080","E01000641","Brent 024C",36.0082720588235
"3081","E01001671","Greenwich 033B",36.0046415678185
"3082","E01001950","Hammersmith and Fulham 021D",36.0036529680365
"3083","E01000627","Brent 014E",36.0030959752322
"3084","E01001931","Hammersmith and Fulham 011B",36
"3085","E01002058","Haringey 031D",36
"3086","E01002622","Hounslow 010B",35.9916297390448
"3087","E01001705","Greenwich 005A",35.9908361970218
"3088","E01004292","Tower Hamlets 026A",35.9886515353805
"3089","E01004172","Sutton 010B",35.9872717210847
"3090","E01003337","Lewisham 010B",35.9847792998478
"3091","E01003611","Newham 037C",35.9845117845118
"3092","E01033586","Newham 013H",35.984375
"3093","E01003311","Lewisham 027C",35.9818763326226
"3094","E01002065","Haringey 036D",35.981604120677
"3095","E01003043","Lambeth 018A",35.9805258033106
"3096","E01001141","Croydon 008A",35.9804177545692
"3097","E01001163","Croydon 002E",35.9786096256684
"3098","E01003372","Merton 008B",35.965272296764
"3099","E01000469","Bexley 001D",35.9639758085722
"3100","E01000583","Brent 032D",35.9628140703518
"3101","E01004434","Waltham Forest 026E",35.9607054455446
"3102","E01002755","Islington 001A",35.9603174603175
"3103","E01004371","Waltham Forest 025A",35.9547970479705
"3104","E01004719","Westminster 004B",35.9481707317073
"3105","E01000884","Camden 004D",35.9406262708418
"3106","E01002306","Havering 003D",35.9332191780822
"3107","E01001111","Croydon 010D",35.932
"3108","E01002067","Haringey 024A",35.9317725752508
"3109","E01003259","Lewisham 028D",35.9313819577735
"3110","E01002612","Hounslow 024E",35.9241547365215
"3111","E01001371","Ealing 037E",35.9167904903418
"3112","E01001428","Enfield 027C",35.90605296343
"3113","E01002774","Islington 004E",35.9052987598647
"3114","E01004451","Waltham Forest 005D",35.9016477857878
"3115","E01001906","Hammersmith and Fulham 022C",35.8995137763371
"3116","E01003013","Lambeth 036A",35.899299474606
"3117","E01002046","Haringey 026C",35.8919716646989
"3118","E01001935","Hammersmith and Fulham 023A",35.888785046729
"3119","E01001999","Haringey 023B",35.8825910931174
"3120","E01002040","Haringey 002D",35.8769334229993
"3121","E01000906","Camden 012E",35.8765957446808
"3122","E01000545","Brent 028A",35.8726003490401
"3123","E01001180","Croydon 016E",35.8703583061889
"3124","E01004446","Waltham Forest 017E",35.8682108626198
"3125","E01001756","Hackney 021E",35.8679827267119
"3126","E01001795","Hackney 011D",35.8674463937622
"3127","E01000176","Barnet 027A",35.8672367236724
"3128","E01001479","Enfield 023A",35.8655496526359
"3129","E01001294","Ealing 017A",35.8634376051127
"3130","E01003169","Lambeth 025D",35.8597308488613
"3131","E01004275","Tower Hamlets 031B",35.8596620132256
"3132","E01002593","Hounslow 024B",35.8567890114839
"3133","E01002775","Islington 014D",35.8556962025316
"3134","E01003841","Richmond upon Thames 013B",35.8556701030928
"3135","E01004361","Waltham Forest 005A",35.8517978620019
"3136","E01004651","Westminster 003A",35.8493557978196
"3137","E01000001","City of London 001A",35.8483943241225
"3138","E01032789","Hammersmith and Fulham 023E",35.8453947368421
"3139","E01001879","Hammersmith and Fulham 019A",35.8439450686642
"3140","E01001918","Hammersmith and Fulham 018D",35.8438095238095
"3141","E01001113","Croydon 013D",35.843537414966
"3142","E01002642","Hounslow 015A",35.8421650264951
"3143","E01001152","Croydon 005D",35.8383199079402
"3144","E01001577","Greenwich 003C",35.8378119001919
"3145","E01003307","Lewisham 024A",35.834487534626
"3146","E01003589","Newham 011E",35.8343151693667
"3147","E01001222","Ealing 019A",35.8243459690336
"3148","E01002704","Islington 023D",35.8228038507822
"3149","E01001945","Hammersmith and Fulham 004C",35.8163444639719
"3150","E01002342","Havering 030A",35.8153424657534
